text,reply,retweet,like,view,author_id,created_at,search_keyword,search_query
"요새 너무 게을러져서 안되겠습니다. 
바빠도 스터디는 해야겠어요 
월 수 금 색감스터디 하실분 10분-15분 정도만 모집합니다. 
30회차로 진행예정이며 자율 스터디입니다 (이론 알려드리지 않고 스스로 하는 스터디에요) 

타래에 신청 양식올려두겠습니다.",2,351,1796,144382,@ryepe49,2025-09-09T00:22:27.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"뉴스: 태국 교통부가 테슬라와 전기차, 자율주행, 청정 에너지와 관련해 협의 중입니다 

8월 26일 테슬라 이사벨 팬과의 회동은 태국이 동남아 EV 허브로 도약하려는 움직임을 보여주며, 테슬라가 핵심적인 역할을 맡을 것으로 예상됩니다.",3,14,91,6575,@TeslaZoa,2025-09-08T20:35:52.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"#이재명 대통령님

바이오 혁신 토론회를 통해 현장의 생생한 목소리를 경청했습니다. 이를 정책에 충실히 반영해, K-바이오 산업의 지속 가능한 성장과 혁신을 뒷받침하는 든든한 정부가 되겠습니다.

바이오 산업이 자율적이고 창의적으로 운영될 수 있도록 공정한 환경을 마련하겠습니다.",0,13,20,630,@angieauras,2025-09-06T11:26:40.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
" 필독! 김준성 팀장님 물리 인공지능 개화 관련 코멘트입니다!
__________

[메리츠증권 자동차 김준성]

안녕하세요 메리츠증권 김준성입니다. 
물리 인공지능 시장 개화 관련 업데이트 드리겠습니다.

 2025년 9월 4일: NHTSA (미국 교통안전부), 미국 자율주행 자동차 대중화 가속 위해",5,44,146,52943,@StarLight_Tsla,2025-09-06T07:43:19.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
오늘 자율입장 마감했습니다. 인원이 몰림에 따라서 대처가 부족하여 죄송합니다. 많은 성원 감사합니다.,0,45,42,5999,@leeseoeon250905,2025-09-06T05:48:41.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"알레콜 뱀파이어 헌터x뱀파이어AU
자율배식훈련",2,94,327,7639,@murhazy,2025-09-06T02:21:10.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"속보: 테슬라, xAI 투자 제안 공식 제출! $TSLA

• 이번 제안은 테슬라 이사회가 xAI와의 시너지를 활용하기 위한 투자를 승인하도록 촉구하고 있습니다.
• 특히 테슬라 차량에 xAI의 Grok을 통합하는 것을 협력의 대표적인 이점으로 강조했습니다.
• 이번 투자는 테슬라의 자율주행(FSD) 및",1,26,148,14181,@tesla_fsd_,2025-09-05T15:50:17.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"시총 8.5T
지금의 대략 8배 수준인 2,700불
아직도 이게 불가능하다 보는 사람? ㅋ
내가 보기엔 자율주행만으로 가능한 시총임ㅋ",9,15,137,10434,@StarLight_Tsla,2025-09-05T12:26:30.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"pal.assembly.go.kr/napal/search/l
…
목적은 새마을금고를 정부가 직접 통제하겠다는 것입니다. 행안부가 공시 기준과 개선 명령까지 장악하면, 지역 주민의 자율 금융기관인 

새마을금고는 정권 입맛에 따라 운영되는 정치적 도구로 전락합니다. 국민의 돈을 정부가 틀어쥐려는 위험한 법안이므로 반드시",1,16,17,323,@yunseulto,2025-09-05T08:06:31.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"FSD는 자율주행 기능을 사는 것이 아니라

그동안 잃어버렸던 “시간”을 사는거임.

TSLA",13,11,147,5337,@newdtfullowning,2025-09-05T03:16:22.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"한국에서 테슬라 모델Y가 가장 많이 팔리고

고급 내연차의 대명사 포르쉐의 주가가 40% 폭락하고 DAX 지수에서도 빠지는 이런 현실을 보고도 세상이 아직도 레거시 위주라 생각하면

대대손손 가난하게 살 것임.

지금은 전기차지만 머지 않아 전기차는 디폴트에 E2E 무인자율주행이 없으면 자연스레",20,48,202,20097,@bumpeng27,2025-09-05T03:05:26.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"트럼프 정부, 연방안전기준 자율주행차에 맞게 현대화
- FMVSS No. 102 : 변속기 위치와 시동 연동 관련 규제 완화
- FMVSS No. 103 & 104 : 제습, 와이퍼 시스템 규제 완화
- FMVSS No. 108 : 램프와 반사 장치 규격이 센서기반 자율주행차에 맞지 않아 규제 완화 

자율주행차에는 필요 없는",2,53,232,9367,@LayeredInvest,2025-09-05T00:32:00.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"[미 정부, 자율주행 규제 완화 추진]

미 교통부/도로교통안전국(NHTSA)이 2026년 봄까지 3건의 신규 규정 개정안을 예고

목표는 사람 운전을 전제로 만든 기존 FMVSS(연방 자동차안전기준)를 자율주행차(ADS) 설계에 맞게 현대화하는 것

완화 대상으로 거론된 항목은 와이퍼/성에",4,19,107,6596,@jonborica,2025-09-04T23:25:30.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"공장 안에서 자율주행으로 만들어 진 뒤, 나가는 순간 자율주행기능을 꺼야하는..유럽은 대체 어떤 곳일까",9,15,150,22843,@Joonits_plaid,2025-09-03T22:36:43.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
기가 베를린에서 미친 자율주행 영상,4,20,125,5379,@Redwoodinsight,2025-09-03T20:58:14.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"오늘 에스엠 일본 그룹인 NCT WISH 팝업 스토어 행사가 있었었나 봄. 

저 자판기에서 팝업 MD로 '위시돌'이라는걸 자판기로 사는건지 나눠준건지 모르겠는데 처음엔 예약자 먼저 뽑게하고 그 뒤엔 자율로 진행했다나 그런거 같은데 중국인 리셀러 2명이 싹 쓸어갔다고 함.",31,388,810,993575,@blazingbees,2025-09-03T08:19:46.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"[“택시기사 사정 봐주다가 후진국 될 판”...자율주행 택시 손도 못 대는 한국]

어제 한국은행이 보고서 낸 뒤, 기사가 많이 나오네요.

과거 타다 갈등에 대한 각 국가의 대처방안
- 미국, 경쟁으로 인식
- 호주, 상생 취지로 보상안 제시
- 한국, 법적으로 금지",27,91,410,35911,@Tslachan,2025-09-03T00:30:35.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"“택시기사 사정 봐주다가 후진국 될 판”...자율주행 택시 손도 못 대는 한국

미국과 중국을 중심으로 전 세계 자율주행 택시 시장이 폭발적으로 성장하는 가운데, 한국은 기존 택시산업 보호에만 치중하며 세계적인 혁신 흐름에 전혀 대응하지 못하고 있다는 주장이 나왔다. 자율주행 택시 산업이",12,35,138,17542,@janjanhagye,2025-09-03T00:27:44.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"＼나가노마켓 팝업샵 공지／
 
『#나가노마켓 in 성수』POP UP SHOP 자율 입장 안내

9월 3일 (수)부터는 자율 입장으로 전환합니다.

단, 팝업샵 현장 방문 인원 상황에 따라 입장 대기하실 수 있으며, 조기에 입장 마감할 수 있음을 안내드립니다.

감사합니다.",0,407,143,67466,@0_percent_seoul,2025-09-02T06:02:47.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"$TSLA
한국은행, [자율주행시대, 한국 택시서비스의 위기와 혁신방안]

한은은 ""국가경쟁력 제고 필요성, 택시종사자의 고령화, 소비자의 수요 등으로 결국에서는 자율주행택시를 수용해야 할 가능성이 크다""고 판단.

자율주행택시가 서울시에 7천대 도입(택시의 10%)될 경우 소비자들이 얻게 될",28,74,331,39774,@Tslachan,2025-09-02T03:52:23.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"웨이모(자율주행, 구글 자회사) 택시가 보급되면 택시운전사 직업도 끝이네, 참고로 중공 회사 아닙니다.",4,18,28,1131,@c584637,2025-09-02T01:52:55.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
그리고 사립이라고 국가보조 없을 것 같음? 100프로 학생돈으로 운영하고 교육과정 완전히 자율로 짜는 학교는 졸업하고 검고 따로 치셔야 합니다. 인정되는 졸업장이 나온다=국가교육과정을 포함한다 뜻임.,0,19,32,2644,@platinablond8,2025-09-01T22:55:23.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"테슬라 마스터 플랜 파트 4 발표! 

AI와 자율주행, 제조 역량 결합
 노동·이동성·에너지 재정의
 지속 가능한 풍요 가속화

인류 번영 위한 대규모 혁신 도약! ",5,17,122,4094,@TodayTeslanews,2025-09-01T20:04:26.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"폐가체험 자율참석이었는데 움직이는 모든 것을 무서워하는 𝑴𝒚 𝑿𝒊𝒏𝒍𝒐𝒏𝒈님이 직접 폐병원으로 뚜벅뚜벅 걸어들어갔다는거임?
믿기지X 본인등판 필요
도대체 얼마나 성공하고 싶은거야 허씬롱..",0,87,232,10443,@iamdivising_,2025-09-01T11:07:18.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"교촌치킨, 자율가격제 운영…점주가 배달치킨 가격 정해 #KBS #KBS뉴스",0,21,5,3978,@KBSnews,2025-09-01T10:46:01.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"""실제로 청소년 당원들과 캠프를 하면 생활 수칙을 스스로 정하고 지킨다. 스마트 기기 사용 자제, 상대방을 배려하는 언어 사용 등 자율 규칙을 만들어 지킨 경험이 있다. 스스로 정했기 때문에 가능했고, 이런 공론화 과정을 통해 함께 규칙을 정하고 지켜가는 모습은 충분히 실현될 수 있다고",1,15,12,1246,@thejinboparty_,2025-09-01T05:22:12.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"실제로 과거 SF물에서 나오는 미래 도시 풍경들을 보면, 자동차들이 일단 메인 도로로 진입하면 정해진 속도로 루트를 따라가는 묘사들이 종종 보임.  정말로 자율주행 기술을 도시 수준에서 디자인한다면 이렇게 하는게 가장 안정적일 것임. 인간개입을 없앤다=남보다 더 빨리 가려는 의도도 없앤다",0,49,29,4542,@cfr0g,2025-08-31T23:46:04.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"WP ""테슬라가 못 찾았다던 자율주행 사고 데이터, 해커가 발견""
aitimes.com/news/articleVi
…

테슬라가 2억4250만달러(약 3375억원)의 벌금이 부과된 자율주행 사고 재판 중 당시 상황이 담긴 데이터가 없다고 밝혔지만, 해커가 이를 찾아낸 것으로 밝혀졌다",0,21,7,1095,@citrus_snowcat,2025-08-31T10:20:35.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"WP ""테슬라가 못 찾았다던 자율주행 사고 데이터, 해커가 발견"" - AI타임스 
aitimes.com/news/articleVi
…",1,25,8,796,@eggry,2025-08-31T10:05:14.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"신촌 베이비돌에서 공연 시작했습니다!
무료 입장&자율 후원 공연으로 진행되며, 현장에서는 QR/계좌번호/현금으로 모금을 받고 있습니다. 
많은 관심과 참여 부탁드립니다!",0,15,10,3316,@chippostgang,2025-08-31T07:35:26.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"WP ""테슬라가 못 찾았다던 자율주행 사고 데이터, 해커가 발견"" 
aitimes.com/news/articleVi
…

씨발놈이구만.",3,143,84,7311,@roricon,2025-08-31T07:22:43.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
혼자 더 빨리 가겠다고 차선 무리하게 자주 바꾸고 급제동 급출발 자주하면 모든 교통체계에서 체증이 더 많이 발생하는 구조임. 사고도 더 많이 나고. 할 수 있다면 자동차들도 마치 기차처럼 운용하는게 모두가 더 빨리 가는 길임. 자율주행 기술을 써야한다면 이렇게 써야.,0,14,13,5843,@cfr0g,2025-08-31T05:07:12.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"그냥 도로에서 사고 안나고 모두가 빠르게 목적지에 도달하게 하는 방법은, 자율주행도 필요 없고 도시에서 자동차 최고속도 제한을 강제로 걸어버리는게 아닌가 싶음 -_-;;  원래 도시에서 평균속도 30km/h 정도밖에 안나오고, 신호체계만 잘 설계하면 그게 더 효율적.",1,18,13,2257,@cfr0g,2025-08-31T05:05:29.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"기사를 이런식으로 쓰네 

자율주행 때문에 65%는 긍정적이라는거 아닌지요? ㅋㅋ",15,38,118,2171,@teslapilgrim,2025-08-30T18:55:26.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
자율주행 투슬리스 짱 신기함,0,46,188,6330,@howtoo_0,2025-08-30T07:35:37.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
...? 근데 휴머노이드가 운전석에 타서 운전하면 그건 자율주행보다 더 어려운 자율주행 아냐..?,6,17,51,8700,@spaceastrium,2025-08-30T06:01:46.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"일론 ""테슬라 마스터플랜 2는 내년에 완성될 것이다""

그렇다면, 일론이 내년에 무엇이 완성될 것이라고 했는지 찾아보자. 

이하 마스터플랜 2 중 3번(자율주행 완성), 4번(라이데쉐어링) 부분 전문.",1,27,180,28936,@danmusk4680,2025-08-30T03:36:46.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"지금 학교에서 골치썩히는건 휴대폰 보다는 크롬북, 패드인데 그것도 금지할거냐?

스마트폰 사용은 학교내 자율규제로 하면 되는거지 법까지 만들고 아주 난리다

그러면 법을 누가 집행할껀데? 누가 지도할껀데? 물론 교사지요. 이걸 교권보호로 보지 마세요. 가정이 생활지도 의무 떠넘기는거니까.",0,17,17,1765,@Dejawaneun2145,2025-08-29T17:47:53.000Z,자율 AI 에이전트,"(""자율 AI 에이전트"" OR ""자율"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
